Datetime,mem
42:54.5,4901
43:24.5,4901
43:54.5,4901
44:24.5,4901
44:54.5,4902
45:24.5,4901
45:54.5,4901
46:24.5,4901
46:54.5,4901
47:24.5,4900
47:54.5,4900
48:24.5,4900
48:54.5,4901
49:24.5,4901
49:54.5,4900
50:24.5,4901
50:54.5,4901
51:24.5,4900
51:54.5,4900
52:24.5,4900
52:54.5,4898
53:24.5,4900
53:54.5,4898
54:24.5,4901
54:54.5,4898
55:24.5,4900
55:54.5,4897
56:24.5,4900
56:54.5,4901
57:24.5,4900
57:54.5,4900
58:24.5,4900
58:54.5,4900
59:24.6,4900
59:54.5,4900
00:24.5,4900
00:54.5,4900
01:24.5,4901
01:54.5,4900
02:24.6,4900
02:54.5,4900
03:24.6,4900
03:54.5,4900
04:24.5,4900
04:54.5,4901
05:24.6,4900
05:54.5,4900
06:24.6,4900
06:54.5,4900
07:24.6,4900
07:54.5,4901
08:24.6,4901
08:54.5,4900
09:24.6,4901
09:54.5,4901
10:24.6,4899
10:54.6,4899
11:24.5,4899
11:54.6,4899
12:24.5,4899
12:54.6,4899
13:24.6,4899
13:54.5,4899
14:24.6,4899
14:54.6,4899
15:24.5,4899
15:54.6,4899
16:24.5,4899
16:54.6,4899
17:24.6,4899
17:54.6,4899
18:24.6,4899
18:54.6,4899
19:24.6,4899
19:54.6,4899
20:24.6,4900
20:54.6,4900
21:24.6,4899
21:54.6,4899
22:24.6,4900
22:54.6,4899
23:24.6,4899
23:54.6,4899
24:24.6,4899
24:54.6,4898
25:24.6,4898
25:54.6,4898
26:24.6,4898
26:54.6,4898
27:24.6,4898
27:54.6,4898
28:24.6,4898
28:54.6,4897
29:24.6,4898
29:54.6,4897
30:24.6,4897
30:54.6,4897
31:24.6,4898
31:54.6,4898
32:24.6,4898
32:54.6,4898
33:24.6,4895
33:54.6,4898
34:24.6,4895
34:54.6,4897
35:24.6,4894
35:54.6,4898
36:24.6,4899
36:54.6,4898
37:24.6,4899
37:54.6,4898
38:24.6,4899
38:54.6,4899
39:24.6,4898
39:54.6,4898
40:24.6,4898
40:54.6,4898
41:24.6,4898
41:54.6,4898
42:24.6,4898
42:54.6,4898
43:24.6,4898
43:54.6,4898
44:24.6,4898
44:54.6,4899
45:24.6,4898
45:54.6,4897
46:24.6,4898
46:54.6,4898
47:24.6,4898
47:54.6,4898
48:24.6,4898
48:54.6,4898
49:24.6,4899
49:54.6,4899
50:24.6,4897
50:54.6,4898
51:24.6,4897
51:54.6,4898
52:24.6,4897
52:54.6,4898
53:24.6,4897
53:54.6,4897
54:24.6,4897
54:54.6,4897
55:24.6,4897
55:54.6,4897
56:24.6,4897
56:54.6,4898
57:24.6,4897
57:54.6,4897
58:24.6,4897
58:54.6,4898
59:24.7,4898
59:54.6,4898
00:24.7,4897
00:54.6,4898
01:24.6,4897
01:54.7,4898
02:24.6,4898
02:54.7,4897
03:24.6,4898
03:54.7,4896
04:24.6,4896
04:54.7,4896
05:24.6,4896
05:54.7,4896
06:24.6,4896
06:54.7,4896
07:24.6,4896
07:54.7,4896
08:24.6,4896
08:54.7,4896
09:24.6,4896
09:54.7,4893
10:24.6,4896
10:54.7,4893
11:24.6,4897
11:54.7,4894
12:24.6,4897
12:54.7,4894
13:24.6,4896
13:54.7,4893
14:24.6,4897
14:54.7,4898
15:24.7,4897
15:54.7,4897
16:24.6,4897
16:54.7,4897
17:24.7,4897
17:54.7,4896
18:24.7,4895
18:54.7,4896
19:24.7,4895
19:54.7,4895
20:24.7,4896
20:54.7,4896
21:24.7,4896
21:54.7,4895
22:24.7,4895
22:54.7,4895
23:24.7,4895
23:54.7,4897
24:24.7,4896
24:54.7,4896
25:24.7,4896
25:54.7,4896
26:24.7,4896
26:54.7,4896
27:24.7,4896
27:54.7,4895
28:24.7,4896
28:54.7,4897
29:24.7,4896
29:54.7,4897
30:24.7,4897
30:54.7,4896
31:24.7,4897
31:54.7,4897
32:24.7,4897
32:54.7,4896
33:24.7,4896
33:54.7,4896
34:24.7,4896
34:54.7,4896
35:24.7,4896
35:54.7,4896
36:24.7,4896
36:54.7,4895
37:24.7,4896
37:54.7,4896
38:24.7,4896
38:54.7,4895
39:24.7,4895
39:54.7,4895
40:24.7,4895
40:54.7,4896
41:24.7,4896
41:54.7,4896
42:24.7,4896
42:54.7,4895
43:24.7,4895
43:54.7,4895
44:24.7,4894
44:54.7,4895
45:24.7,4895
45:54.7,4895
46:24.7,4894
46:54.7,4894
47:24.7,4895
47:54.7,4894
48:24.7,4895
48:54.7,4894
49:24.7,4895
49:54.7,4895
50:24.7,4895
50:54.7,4895
51:24.7,4893
51:54.7,4895
52:24.7,4892
52:54.7,4895
53:24.7,4893
53:54.7,4893
54:24.7,4895
54:54.7,4896
55:24.7,4895
55:54.7,4895
56:24.7,4895
56:54.7,4894
57:24.7,4894
57:54.7,4894
58:24.7,4894
58:54.7,4894
59:24.7,4894
59:54.7,4894
00:24.7,4894
00:54.7,4894
01:24.7,4893
01:54.7,4893
02:24.8,4894
02:54.7,4894
03:24.8,4894
03:54.7,4894
04:24.8,4894
04:54.7,4894
05:24.8,4893
05:54.7,4893
06:24.8,4895
06:54.7,4894
07:24.8,4894
07:54.7,4894
08:24.8,4894
08:54.7,4895
09:24.8,4894
09:54.7,4894
10:24.8,4895
10:54.7,4894
11:24.8,4893
11:54.7,4894
12:24.8,4893
12:54.7,4893
13:24.8,4893
13:54.7,4893
14:24.8,4892
14:54.7,4892
15:24.8,4893
15:54.8,4893
16:24.8,4893
16:54.8,4893
17:24.8,4892
17:54.8,4892
18:24.8,4892
18:54.8,4893
19:24.8,4893
19:54.8,4893
20:24.8,4893
20:54.8,4893
21:24.8,4894
21:54.8,4894
22:24.8,4893
22:54.8,4893
23:24.8,4893
23:54.8,4891
24:24.8,4894
24:54.8,4891
25:24.8,4891
25:54.8,4893
26:24.8,4894
26:54.8,4893
27:24.8,4893
27:54.8,4893
28:24.8,4894
28:54.8,4894
29:24.8,4893
29:54.8,4893
30:24.8,4894
30:54.8,4893
31:24.8,4894
31:54.8,4894
32:24.8,4893
32:54.8,4894
33:24.8,4894
33:54.8,4894
34:24.8,4894
34:54.8,4894
35:24.8,4894
35:54.8,4894
36:24.8,4894
36:54.8,4893
37:24.8,4893
37:54.8,4893
38:24.8,4892
38:54.8,4892
39:24.8,4892
39:54.8,4892
40:24.8,4893
40:54.8,4892
41:24.8,4893
41:54.8,4892
42:24.8,4892
42:54.8,4892
43:24.8,4893
43:54.8,4893
44:24.8,4893
44:54.8,4893
45:24.8,4893
45:54.8,4893
46:24.8,4893
46:54.8,4893
47:24.8,4893
47:54.8,4893
48:24.8,4892
48:54.8,4894
49:24.8,4893
49:54.8,4893
50:24.8,4892
50:54.8,4892
51:24.8,4891
51:54.8,4891
52:24.8,4891
52:54.8,4891
53:24.8,4891
53:54.8,4891
54:24.8,4891
54:54.8,4892
55:24.8,4892
55:54.8,4891
56:24.8,4893
56:54.8,4892
57:24.9,4892
57:54.8,4892
58:24.8,4892
58:54.8,4891
59:24.8,4892
59:54.8,4892
00:24.8,4888
00:54.8,4892
01:24.8,4889
01:54.8,4891
02:24.8,4888
02:54.9,4889
03:24.8,4888
03:54.9,4892
04:24.8,4891
04:54.9,4891
05:24.8,4891
05:54.9,4890
06:24.8,4891
06:54.9,4890
07:24.8,4891
07:54.9,4891
08:24.9,4890
08:54.8,4891
09:24.9,4891
09:54.9,4891
10:24.9,4890
10:54.8,4890
11:24.9,4892
11:54.8,4892
12:24.9,4891
12:54.8,4892
13:24.9,4892
13:54.8,4892
14:24.9,4891
14:54.9,4892
15:24.9,4891
15:54.9,4892
16:24.9,4892
16:54.9,4892
17:24.9,4891
17:54.9,4892
18:24.9,4891
18:54.9,4891
19:24.9,4891
19:54.9,4891
20:24.9,4891
20:54.9,4891
21:24.9,4891
21:54.9,4891
22:24.9,4891
22:54.9,4890
23:24.9,4891
23:54.9,4891
24:24.9,4891
24:54.9,4890
25:24.9,4890
25:54.9,4890
26:24.9,4891
26:54.9,4891
27:24.9,4891
27:54.9,4891
28:24.9,4891
28:54.9,4891
29:24.9,4891
29:54.9,4890
30:24.9,4889
30:54.9,4889
31:24.9,4890
31:54.9,4890
32:24.9,4890
32:54.9,4890
33:24.9,4890
33:54.9,4890
34:24.9,4890
34:54.9,4890
35:24.9,4890
35:54.9,4889
36:24.9,4890
36:54.9,4890
37:24.9,4890
37:54.9,4890
38:24.9,4890
38:54.9,4890
39:24.9,4890
39:54.9,4887
40:24.9,4890
40:54.9,4887
41:24.9,4890
41:54.9,4887
42:24.9,4888
42:54.9,4882
43:24.9,4889
43:54.9,4889
44:24.9,4890
44:54.9,4889
45:24.9,4890
45:54.9,4890
46:24.9,4889
46:54.9,4889
47:24.9,4889
47:54.9,4889
48:24.9,4889
48:54.9,4890
49:24.9,4889
49:54.9,4888
50:24.9,4889
50:54.9,4889
51:24.9,4890
51:54.9,4890
52:24.9,4890
52:54.9,4891
53:24.9,4890
53:54.9,4891
54:24.9,4889
54:54.9,4889
55:24.9,4889
55:54.9,4889
56:24.9,4890
56:54.9,4888
57:24.9,4889
57:54.9,4888
58:25.0,4888
58:54.9,4888
59:25.0,4888
59:54.9,4889
00:25.0,4888
00:54.9,4888
01:25.0,4888
01:54.9,4888
02:25.0,4888
02:54.9,4888
03:25.0,4888
03:54.9,4890
04:24.9,4889
04:55.0,4888
05:24.9,4888
05:55.0,4889
06:24.9,4889
06:55.0,4888
07:24.9,4890
07:55.0,4889
08:24.9,4888
08:55.0,4888
09:24.9,4888
09:55.0,4889
10:24.9,4889
10:55.0,4888
11:24.9,4889
11:55.0,4889
12:24.9,4888
12:55.0,4888
13:24.9,4888
13:55.0,4889
14:24.9,4889
14:55.0,4888
15:25.0,4888
15:55.0,4888
16:25.0,4888
16:55.0,4888
17:25.0,4889
17:55.0,4888
18:25.0,4886
18:55.0,4889
19:25.0,4885
19:55.0,4887
20:25.0,4888
20:55.0,4889
21:25.0,4889
21:55.0,4888
22:25.0,4889
22:55.0,4888
23:25.0,4888
23:55.0,4888
24:25.0,4888
24:55.0,4888
25:25.0,4888
25:55.0,4888
26:25.0,4887
26:55.0,4887
27:25.0,4887
27:55.0,4888
28:25.0,4888
28:55.0,4887
29:25.0,4887
29:55.0,4888
30:25.0,4886
30:55.0,4887
31:25.0,4888
31:55.0,4889
32:25.0,4888
32:55.0,4888
33:25.0,4888
33:55.0,4888
34:25.0,4888
34:55.0,4888
35:25.0,4888
35:55.0,4888
36:25.0,4887
36:55.0,4886
37:25.0,4886
37:55.0,4886
38:25.0,4887
38:55.0,4887
39:25.0,4887
39:55.0,4887
40:25.0,4886
40:55.0,4887
41:25.0,4886
41:55.0,4887
42:25.0,4887
42:55.0,4886
43:25.0,4887
43:55.0,4888
44:25.0,4887
44:55.0,4887
45:25.0,4887
45:55.0,4887
46:25.0,4887
46:55.0,4887
47:25.0,4887
47:55.0,4887
48:25.0,4887
48:55.0,4886
49:25.0,4887
49:55.0,4886
50:25.0,4885
50:55.0,4885
51:25.0,4885
51:55.0,4885
52:25.0,4885
52:55.0,4885
53:25.0,4885
53:55.0,4882
54:25.0,4885
54:55.0,4881
55:25.0,4886
55:55.0,4886
56:25.0,4887
56:55.0,4886
57:25.0,4886
57:55.0,4886
58:25.0,4886
58:55.0,4887
59:25.0,4887
59:55.0,4887
00:25.0,4887
00:55.0,4886
01:25.1,4887
01:55.0,4887
02:25.1,4886
02:55.0,4886
03:25.1,4886
03:55.0,4887
04:25.1,4886
04:55.0,4887
05:25.1,4887
05:55.0,4886
06:25.1,4886
06:55.0,4886
07:25.1,4886
07:55.0,4886
08:25.1,4886
08:55.1,4886
09:25.0,4886
09:55.1,4886
10:25.0,4886
10:55.1,4886
11:25.0,4887
11:55.1,4887
12:25.0,4887
12:55.1,4886
13:25.0,4886
13:55.1,4886
14:25.0,4886
14:55.1,4886
15:25.0,4887
15:55.1,4886
16:25.1,4885
16:55.1,4886
17:25.1,4885
17:55.1,4885
18:25.1,4885
18:55.1,4885
19:25.1,4886
19:55.1,4885
20:25.1,4885
20:55.1,4885
21:25.1,4885
21:55.1,4885
22:25.1,4884
22:55.1,4885
23:25.1,4885
23:55.1,4886
24:25.1,4886
24:55.1,4886
25:25.1,4885
25:55.1,4885
26:25.1,4885
26:55.1,4885
27:25.1,4883
27:55.1,4885
28:25.1,4883
28:55.1,4885
29:25.1,4880
29:55.1,4884
30:25.1,4882
30:55.1,4883
31:25.1,4882
31:55.1,4882
32:25.1,4882
32:55.1,4882
33:25.1,4883
33:55.1,4882
34:25.1,4882
34:55.1,4882
35:25.1,4882
35:55.1,4883
36:25.1,4882
36:55.1,4881
37:25.1,4882
37:55.1,4882
38:25.1,4881
38:55.1,4883
39:25.1,4883
39:55.1,4883
40:25.1,4882
40:55.1,4883
41:25.1,4882
41:55.1,4883
42:25.1,4882
42:55.1,4883
43:25.1,4882
43:55.1,4882
44:25.1,4881
44:55.1,4881
45:25.1,4881
45:55.1,4882
46:25.1,4881
46:55.1,4881
47:25.1,4881
47:55.1,4881
48:25.1,4882
48:55.1,4881
49:25.1,4881
49:55.2,4881
50:25.1,4881
50:55.1,4881
51:25.1,4882
51:55.1,4882
52:25.1,4882
52:55.1,4882
53:25.1,4881
53:55.1,4881
54:25.1,4881
54:55.1,4882
55:25.1,4881
55:55.1,4882
56:25.1,4882
56:55.1,4882
57:25.1,4882
57:55.2,4882
58:25.1,4881
58:55.1,4881
59:25.1,4882
59:55.2,4881
00:25.1,4881
00:55.2,4879
01:25.1,4881
01:55.2,4878
02:25.1,4881
02:55.2,4879
03:25.1,4879
03:55.2,4881
04:25.1,4881
04:55.2,4881
05:25.1,4881
05:55.2,4882
06:25.1,4882
06:55.2,4882
07:25.1,4882
07:55.2,4882
08:25.1,4882
08:55.2,4882
09:25.2,4880
09:55.1,4881
10:25.2,4881
10:55.1,4880
11:25.2,4881
11:55.1,4881
12:25.2,4880
12:55.2,4880
13:25.1,4880
13:55.2,4881
14:25.1,4881
14:55.2,4880
15:25.2,4882
15:55.2,4881
16:25.2,4881
16:55.2,4881
17:25.2,4881
17:55.2,4881
18:25.2,4881
18:55.2,4881
19:25.2,4881
19:55.2,4882
20:25.2,4881
20:55.2,4881
21:25.2,4881
21:55.2,4880
22:25.2,4882
22:55.2,4880
23:25.2,4880
23:55.2,4880
24:25.2,4880
24:55.2,4880
25:25.2,4879
25:55.2,4880
26:25.2,4880
26:55.2,4880
27:25.2,4880
27:55.2,4879
28:25.2,4878
28:55.2,4880
29:25.2,4880
29:55.2,4880
30:25.2,4879
30:55.2,4879
31:25.2,4881
31:55.2,4880
32:25.2,4880
32:55.2,4881
33:25.2,4880
33:55.2,4880
34:25.2,4880
34:55.2,4880
35:25.2,4881
35:55.2,4880
36:25.2,4879
36:55.2,4879
37:25.2,4879
37:55.2,4879
38:25.2,4875
38:55.2,4879
39:25.2,4876
39:55.2,4879
40:25.2,4875
40:55.2,4879
41:25.2,4879
41:55.2,4878
42:25.2,4879
42:55.2,4879
43:25.2,4879
43:55.2,4879
44:25.2,4879
44:55.2,4879
45:25.2,4879
45:55.2,4879
46:25.2,4879
46:55.2,4879
47:25.2,4879
47:55.2,4879
48:25.2,4879
48:55.2,4880
49:25.2,4880
49:55.2,4880
50:25.2,4881
50:55.2,4880
51:25.2,4880
51:55.2,4879
52:25.2,4879
52:55.2,4880
53:25.2,4880
53:55.2,4879
54:25.2,4879
54:55.2,4879
55:25.2,4878
55:55.2,4879
56:25.2,4878
56:55.2,4880
57:25.2,4879
57:55.3,4879
58:25.2,4879
58:55.3,4880
59:25.2,4880
59:55.3,4880
00:25.2,4880
00:55.3,4879
01:25.2,4879
01:55.3,4879
02:25.2,4880
02:55.3,4878
03:25.2,4878
03:55.3,4879
04:25.2,4878
04:55.3,4878
05:25.3,4878
05:55.2,4878
06:25.3,4878
06:55.2,4878
07:25.3,4878
07:55.2,4877
08:25.3,4878
08:55.2,4878
09:25.3,4878
09:55.2,4878
10:25.3,4878
10:55.2,4877
11:25.3,4878
11:55.2,4878
12:25.3,4879
12:55.2,4876
13:25.3,4879
13:55.3,4876
14:25.3,4879
14:55.3,4873
15:25.3,4876
15:55.3,4877
16:25.3,4877
16:55.3,4877
17:25.3,4877
17:55.3,4877
18:25.3,4877
18:55.3,4877
19:25.3,4877
19:55.3,4877
20:25.3,4877
20:56.5,4877
21:25.3,4878
21:55.3,4878
22:25.3,4878
22:55.3,4878
23:25.3,4878
23:55.3,4878
24:25.3,4878
24:55.3,4878
25:25.3,4878
25:55.3,4878
26:25.3,4878
26:55.3,4878
27:25.3,4877
27:55.3,4877
28:25.3,4877
28:55.3,4878
29:25.3,4878
29:55.3,4876
30:25.3,4876
30:55.3,4876
31:25.3,4876
31:55.3,4876
32:25.3,4876
32:55.3,4875
33:25.3,4876
33:55.3,4876
34:25.3,4876
34:55.3,4876
35:25.3,4876
35:55.3,4876
36:25.3,4877
36:55.3,4877
37:25.3,4877
37:55.3,4877
38:25.3,4876
38:55.3,4876
39:25.3,4877
39:55.3,4876
40:25.3,4876
40:55.3,4877
41:25.3,4877
41:55.3,4877
42:25.3,4877
42:55.3,4877
43:25.3,4877
43:55.3,4877
44:25.3,4877
44:55.3,4877
45:25.3,4876
45:55.3,4877
46:25.3,4876
46:55.3,4877
47:25.3,4876
47:55.3,4876
48:25.3,4877
48:55.3,4877
49:25.3,4876
49:55.3,4877
50:25.3,4873
50:55.3,4876
51:25.3,4874
51:55.3,4878
52:25.3,4872
52:55.3,4878
53:25.3,4877
53:55.3,4877
54:25.3,4877
54:55.3,4878
55:25.3,4877
55:55.3,4876
56:25.3,4876
56:55.3,4876
57:25.3,4876
57:55.4,4877
58:25.3,4876
58:55.4,4875
59:25.3,4876
59:55.4,4876
00:25.3,4876
00:55.4,4876
01:25.3,4877
01:55.4,4876
02:25.3,4876
02:55.4,4876
03:25.3,4876
03:55.4,4876
04:25.3,4876
04:55.4,4876
05:25.3,4875
05:55.4,4876
06:25.3,4877
06:55.4,4876
07:25.3,4877
07:55.4,4876
08:25.3,4876
08:55.4,4875
09:25.3,4875
09:55.4,4875
10:25.3,4875
10:55.4,4874
11:25.3,4875
11:55.4,4875
12:25.4,4875
12:55.4,4876
13:25.4,4874
13:55.4,4875
14:25.4,4874
14:55.4,4874
15:25.4,4874
15:55.4,4874
16:25.4,4874
16:55.4,4874
17:25.4,4874
17:55.4,4874
18:25.4,4875
18:55.4,4874
19:25.4,4875
19:55.4,4874
20:25.4,4875
20:55.4,4874
21:25.4,4874
21:55.4,4872
22:25.4,4874
22:55.4,4869
23:25.4,4874
23:55.4,4875
24:25.4,4874
24:55.4,4873
25:25.4,4874
25:55.4,4874
26:25.4,4874
26:55.4,4874
27:25.4,4874
27:55.4,4874
28:25.4,4874
28:55.4,4874
29:25.4,4873
29:55.4,4873
30:25.4,4873
30:55.4,4873
31:25.4,4875
31:55.4,4875
32:25.4,4875
32:55.4,4875
33:25.4,4875
33:55.4,4875
34:25.4,4875
34:55.4,4875
35:25.4,4875
35:55.4,4875
36:25.4,4876
36:55.4,4876
37:25.4,4876
37:55.4,4875
38:25.4,4875
38:55.4,4874
39:25.4,4874
39:55.4,4875
40:25.4,4875
40:55.4,4874
41:25.4,4875
41:55.4,4875
42:25.4,4874
42:55.4,4875
43:25.4,4874
43:55.4,4874
44:25.4,4874
44:55.4,4876
45:25.4,4874
45:55.4,4874
46:25.4,4874
46:55.4,4874
47:25.4,4875
47:55.4,4874
48:25.4,4875
48:55.4,4873
49:25.4,4873
49:55.4,4873
50:25.4,4873
50:55.4,4874
51:25.4,4873
51:55.4,4873
52:25.4,4873
52:55.4,4873
53:25.4,4873
53:55.4,4873
54:25.4,4872
54:55.4,4873
55:25.5,4870
55:55.4,4873
56:25.4,4869
56:55.4,4874
57:25.5,4874
57:55.4,4874
58:25.4,4875
58:55.4,4874
59:25.5,4874
59:55.4,4874
00:25.5,4874
00:55.4,4873
01:25.5,4874
01:55.4,4874
02:25.5,4873
02:55.4,4873
03:25.5,4873
03:55.4,4873
04:25.5,4873
04:55.4,4872
05:25.5,4872
05:55.4,4872
06:25.5,4872
06:55.4,4872
07:25.5,4872
07:55.4,4872
08:25.5,4872
08:55.4,4872
09:25.5,4872
09:55.4,4873
10:25.5,4872
10:55.4,4872
11:25.5,4873
11:55.4,4873
12:25.5,4873
12:55.4,4873
13:25.5,4873
13:55.4,4873
14:25.5,4873
14:55.4,4874
15:25.5,4873
15:55.5,4873
16:25.5,4872
16:55.5,4872
17:25.5,4872
17:55.5,4872
18:25.5,4871
18:55.5,4871
19:25.5,4871
19:55.5,4871
20:25.5,4871
20:55.5,4871
21:25.5,4873
21:55.5,4872
22:25.5,4873
22:55.5,4872
23:25.5,4872
23:55.5,4872
24:25.5,4872
24:55.5,4872
25:25.5,4872
25:55.5,4872
26:25.5,4872
26:55.5,4872
27:25.5,4872
27:55.5,4870
28:25.5,4871
28:55.5,4869
29:25.5,4870
29:55.5,4872
30:25.5,4873
30:55.5,4872
31:25.5,4872
31:55.5,4871
32:25.5,4872
32:55.5,4872
33:25.5,4871
33:55.5,4871
34:25.5,4872
34:55.5,4872
35:25.5,4872
35:55.5,4871
36:25.5,4872
36:55.5,4871
37:25.5,4872
37:55.5,4871
38:25.5,4871
38:55.5,4872
39:25.5,4873
39:55.5,4872
40:25.5,4872
40:55.5,4872
41:25.5,4872
41:55.5,4873
42:25.5,4872
42:55.5,4872
43:25.5,4871
43:55.5,4871
44:25.5,4871
44:55.5,4871
45:25.5,4871
45:55.6,4871
46:25.5,4871
46:55.5,4871
47:25.5,4871
47:55.5,4871
48:25.5,4870
48:55.5,4872
49:25.5,4872
49:55.5,4871
50:25.5,4872
50:55.5,4871
51:25.5,4871
51:55.6,4871
52:25.5,4871
52:55.5,4871
53:25.5,4871
53:55.5,4871
54:25.5,4871
54:55.5,4871
55:25.5,4871
55:55.5,4870
56:25.5,4870
56:55.5,4870
57:25.5,4870
57:55.5,4870
58:25.5,4870
58:55.5,4870
59:25.5,4870
59:55.6,4870
00:25.5,4867
00:55.6,4870
01:25.5,4867
01:55.6,4867
02:25.5,4870
02:55.6,4870
03:25.5,4870
03:55.6,4870
04:25.5,4872
04:55.6,4870
05:25.6,4870
05:55.5,4871
06:25.6,4870
06:55.6,4870
07:25.5,4870
07:55.6,4870
08:25.5,4870
08:55.6,4870
09:25.5,4870
09:55.6,4869
10:25.5,4870
10:55.6,4870
11:25.5,4870
11:55.6,4869
12:25.6,4868
12:55.6,4869
13:25.6,4869
13:55.6,4869
14:25.6,4869
14:55.6,4870
15:25.6,4869
15:55.6,4869
16:25.6,4870
16:55.6,4870
17:25.6,4870
17:55.6,4869
18:25.6,4870
18:55.6,4871
19:25.6,4870
19:55.6,4870
20:25.6,4870
20:55.6,4870
21:25.6,4870
21:55.6,4870
22:25.6,4870
22:55.6,4870
23:25.6,4870
23:55.6,4870
24:25.6,4869
24:55.6,4869
25:25.6,4870
25:55.6,4869
26:25.6,4869
26:55.6,4870
27:25.6,4869
27:55.6,4869
28:25.6,4870
28:55.6,4869
29:25.6,4869
29:55.6,4869
30:25.6,4870
30:55.6,4869
31:25.6,4869
31:55.6,4869
32:25.6,4869
32:55.6,4869
33:25.6,4869
33:55.6,4869
34:25.6,4870
34:55.6,4867
35:25.6,4868
35:55.6,4865
36:25.6,4869
36:55.6,4869
37:25.6,4869
37:55.6,4869
38:25.6,4869
38:55.6,4869
39:25.6,4869
39:55.6,4869
40:25.6,4868
40:55.6,4869
41:25.6,4868
41:55.6,4869
42:25.6,4868
42:55.6,4869
43:25.6,4869
43:55.6,4869
44:25.6,4869
44:55.6,4870
45:25.6,4869
45:55.6,4869
46:25.6,4870
46:55.6,4869
47:25.6,4869
47:27.7,4873
47:57.8,4872
48:27.8,4871
48:57.8,4871
49:27.8,4870
49:57.8,4870
50:27.8,4870
50:57.8,4871
51:27.8,4870
51:57.8,4870
52:27.8,4871
52:57.8,4870
53:27.8,4870
53:57.8,4870
54:27.8,4869
54:57.8,4870
55:27.8,4870
55:57.8,4870
56:27.8,4870
56:57.8,4870
57:27.8,4870
57:57.8,4869
58:27.8,4870
58:57.8,4871
59:27.8,4870
59:57.8,4871
00:27.8,4870
00:57.8,4870
01:27.8,4870
01:57.8,4870
02:27.8,4870
02:57.8,4869
03:27.8,4869
03:57.8,4869
04:27.8,4869
04:57.8,4868
05:27.8,4869
05:57.8,4869
06:27.8,4869
06:57.8,4868
07:27.8,4868
07:57.8,4868
08:27.8,4868
08:57.8,4868
09:27.8,4866
09:57.8,4869
10:27.9,4866
10:57.8,4867
11:27.8,4870
11:57.8,4870
12:27.8,4870
12:57.8,4870
13:27.8,4870
13:57.8,4870
14:27.8,4870
14:57.8,4870
15:27.8,4870
15:57.8,4870
16:27.8,4871
16:57.8,4870
17:27.8,4870
17:57.8,4870
18:27.8,4870
18:57.8,4870
19:27.8,4869
19:57.8,4869
20:27.8,4870
20:57.8,4869
21:27.8,4870
21:57.8,4869
22:27.8,4869
22:57.8,4869
23:27.8,4870
23:57.8,4870
24:27.8,4869
24:57.8,4869
25:27.8,4869
25:57.8,4869
26:27.8,4870
26:57.8,4869
27:27.8,4870
27:57.8,4870
28:27.8,4869
28:57.8,4869
29:27.8,4868
29:57.8,4869
30:27.8,4869
30:57.8,4869
31:27.8,4868
31:57.8,4869
32:27.9,4868
32:57.8,4868
33:27.8,4868
33:57.9,4868
34:27.8,4868
34:57.9,4868
35:27.8,4868
35:57.9,4868
36:27.8,4869
36:57.9,4869
37:27.8,4869
37:57.9,4868
38:27.8,4869
38:57.9,4868
39:27.8,4868
39:57.9,4869
40:27.8,4869
40:57.9,4869
41:27.8,4869
41:57.9,4868
42:27.8,4868
42:57.9,4865
43:27.8,4868
43:57.9,4864
44:27.8,4867
44:57.9,4863
45:27.8,4868
45:57.9,4868
46:27.8,4868
46:57.9,4868
47:27.9,4868
47:57.9,4868
48:27.9,4868
48:57.9,4868
49:27.9,4868
49:57.9,4868
50:27.9,4868
50:57.9,4869
51:27.9,4868
51:57.9,4868
52:27.9,4868
52:57.9,4869
53:27.9,4868
53:57.9,4868
54:27.9,4868
54:57.9,4867
55:27.9,4868
55:57.9,4867
56:27.9,4867
56:57.9,4866
57:27.9,4867
57:57.9,4867
58:27.9,4867
58:57.9,4867
59:27.9,4867
59:57.9,4866
00:27.9,4866
00:57.9,4866
01:27.9,4866
01:57.9,4867
02:27.9,4866
02:57.9,4866
03:27.9,4866
03:57.9,4868
04:27.9,4868
04:57.9,4867
05:27.9,4868
05:57.9,4867
06:27.9,4867
06:57.9,4868
07:27.9,4866
07:57.9,4867
08:27.9,4867
08:57.9,4867
09:27.9,4867
09:57.9,4866
10:27.9,4867
10:57.9,4866
11:27.9,4867
11:57.9,4868
12:27.9,4867
12:57.9,4867
13:27.9,4867
13:57.9,4867
14:27.9,4866
14:57.9,4866
15:27.9,4867
15:57.9,4867
16:27.9,4864
16:57.9,4867
17:27.9,4864
17:57.9,4866
18:27.9,4867
18:57.9,4867
19:27.9,4868
19:57.9,4868
20:27.9,4868
20:57.9,4867
21:27.9,4867
21:57.9,4867
22:27.9,4867
22:57.9,4866
23:27.9,4866
23:57.9,4866
24:27.9,4866
24:57.9,4866
25:27.9,4866
25:57.9,4866
26:27.9,4866
26:57.9,4867
27:27.9,4866
27:58.0,4867
28:27.9,4866
28:58.0,4866
29:27.9,4866
29:58.0,4866
30:27.9,4867
30:58.0,4866
31:27.9,4867
31:58.0,4866
32:27.9,4867
32:58.0,4866
33:27.9,4867
33:58.0,4867
34:27.9,4866
34:58.0,4867
35:27.9,4866
35:58.0,4865
36:27.9,4866
36:58.0,4865
37:27.9,4865
37:58.0,4866
38:28.0,4865
38:57.9,4865
